Gene Symbol	DMSO_A	DMSO_B	DMSO_C	AZA_2h_A	AZA_2h_B	AZA_2h_C	AZA_48h_C	AZA_48h_B	AZA_48h_C			
Akap1	5563	5375	4833	6052	5704	5932	4522	4971	5242			
Abca8b	168	201	188	160	123	127	159	197	233			
Ewsr1	21950	21666	19861	26022	25498	25430	16518	17606	20361			
4930556N13Rik	0	0	0	0	0	0	0	0	0			
Gm23507	0	0	0	0	0	0	0	0	0			
Scpep1os	5	0	2	2	3	2	0	2	1			
Gm11697	0	0	0	0	0	0	0	0	0			
Scpep1	4101	4360	3693	3819	3584	3476	3200	3552	3795			
Elobl	0	0	0	2	0	0	0	0	0			
Coil	1607	1720	1551	1931	1730	1740	1226	1432	1502			
2210409E12Rik	0	0	0	0	0	0	0	0	1			
Gm11496	0	0	0	0	0	0	0	2	3			
Rhbdd3	862	873	806	951	1035	875	679	702	839			
Trim25	2	2	5	0	2	6	10	2	12			
Dgke	1484	1311	1303	1674	1622	1551	1266	1206	1603			
Dgkeos	2	2	0	6	4	9	4	0	6			
Emid1	0	0	0	0	0	0	0	5	4			
Gm525	0	0	0	2	0	2	0	0	0			
Gm22534	0	0	0	0	0	0	0	0	0			
Gm11497	0	0	0	0	0	0	0	0	0			
7SK	0	0	0	0	0	0	0	0	0			
Abca8a	53	50	38	34	45	42	82	57	86			
Nog	10	14	9	20	21	21	9	15	8			
Gm2018	0	0	0	0	0	1	0	0	0			
Mink1	2796	2877	2477	2417	2377	2210	2259	2724	3237			
Kremen1	1167	1114	1008	1024	1063	1071	835	1045	1210			
Gm25142	0	0	0	0	0	0	0	0	0			
Gm30172	0	0	0	0	0	0	0	0	0			
Gm12316	1	0	3	0	1	0	0	0	6			
Znrf3	1705	1606	1537	1844	1856	1811	1274	1441	1580			
Ankfn1	6	4	8	14	10	2	20	29	27			
Gm11962	0	0	0	0	0	0	0	1	2			
Gm11963	0	0	0	0	0	0	0	1	1			
Abca9	1470	1489	1284	806	747	757	948	972	1135			
Chrne	4	0	0	0	2	0	32	40	35			
Pctp	0	0	0	0	0	0	2	0	2			
Tmem100	26	24	10	6	16	6	16	38	20			
Gm11494	0	0	0	0	0	0	0	0	0			
5S_rRNA	0	0	0	0	0	0	0	0	0			
4930544D05Rik	0	0	0	0	2	0	0	0	2			
Gm12315	0	0	0	0	0	2	4	4	10			
Gm45716	165	169	159	219	199	209	224	232	195			
Gp1ba	0	0	0	0	0	0	0	0	0			
Gm45883	0	0	0	0	0	0	0	0	0			
Xbp1	1681	1709	1469	1815	1733	1581	2447	2580	3263			
Ccdc117	1910	2012	1755	2354	2114	2068	1754	1834	2093			
Mmd	671	691	504	598	437	440	397	486	597			
Gm22471	0	0	0	0	0	0	0	0	0			
Slc25a11	3646	3860	3557	3636	3591	3411	2868	3063	3436			
Hlf	1020	1047	851	727	742	708	577	638	709			
Abca6	4	0	2	4	6	2	10	18	8			
Rnf167	2538	2463	2259	2624	2480	2283	1881	1988	2446			
Pfn1	15000	15064	13992	14677	13840	13555	11755	12686	13752			
Gm12319	81	65	62	87	42	68	58	65	69			
Stxbp4	2429	2461	2052	1775	1649	1721	1781	1824	2285			
Gm11511	18	4	5	16	21	14	7	5	22			
Gm11512	0	0	0	0	0	0	1	1	3			
Ankrd36	0	0	0	0	0	0	0	6	0			
Gm11964	2	1	0	1	0	2	2	2	3			
Gm11965	0	0	0	0	0	0	0	0	0			
Cox11	833	923	817	1034	971	884	759	789	783			
Mrps24	1870	1958	1800	2206	1976	1927	1526	1588	1716			
Abca5	948	922	721	685	643	622	697	754	980			
Eno3	1081	1067	1041	1152	1040	948	995	1067	1276			
Urgcp	1865	1934	1825	2542	2320	2408	1604	1627	1787			
Spag7	4102	4046	3531	4367	3978	3872	2785	3095	3219			
Ube2d-ps	524	534	455	737	645	611	345	376	460			
Map2k6	4088	3992	3601	3606	3255	3269	2610	3199	3314			
Gm11682	0	0	0	0	0	1	0	0	0			
Tom1l1	3098	3333	2809	3213	2724	2861	2648	2776	3295			
Kcnj16	25	22	17	14	20	27	104	126	113			
Kcnj2	212	182	145	227	231	205	152	209	185			
Gm22762	0	0	0	0	0	0	0	0	0			
Gm11675	0	0	2	6	4	6	8	2	2			
Gm11676	0	0	0	0	0	0	0	0	0			
4930405D11Rik	0	0	0	0	0	0	0	0	0			
Gm11677	8	4	4	16	8	6	12	12	12			
Gm11516	0	1	1	1	3	0	2	1	3			
Gm11674	0	0	0	0	0	0	0	0	0			
Gm11679	0	0	0	0	0	0	0	0	0			
Kif2b	0	0	0	0	0	0	0	2	0			
Gm11498	0	0	0	0	0	0	0	0	0			
Gm11680	0	0	0	0	0	0	0	0	0			
Gm11500	0	0	0	0	0	0	0	0	0			
Gm11501	0	0	0	0	0	0	0	0	0			
Gm25113	0	0	0	0	0	0	0	0	0			
BC006965	41	63	46	41	20	43	38	36	34			
Sox9	3747	3936	3255	2722	2832	2616	3066	3061	3733			
Gm11681	25	30	12	18	19	16	34	39	39			
4933434M16Rik	0	0	0	0	0	0	0	2	0			
Car10	26	28	15	22	18	13	14	13	30			
2610035D17Rik	297	307	291	296	256	331	170	248	294			
Gm24856	0	0	0	0	0	0	0	0	0			
4732490B19Rik	7	4	8	4	2	2	6	2	4			
Gm11502	0	0	0	0	1	0	0	0	0			
Gm11506	0	0	0	0	0	0	0	0	0			
Utp18	5846	5623	4929	6524	5922	5685	4167	4763	5009			
Dbnl	4571	4610	4147	5185	4911	4682	3496	4026	4082			
Pgam2	0	6	4	0	0	0	0	2	0			
Gm11966	38	11	37	13	20	21	16	7	8			
Polm	214	233	207	179	178	183	245	250	321			
Slc39a11	748	658	588	670	731	720	347	409	403			
Gm16487	35	20	10	20	22	40	12	10	21			
Sstr2	10496	10479	9515	8753	8236	8191	7166	7562	8332			
Aebp1	308	287	221	204	158	182	276	346	385			
Mbtd1	6365	5826	5538	5762	5552	5387	4284	4566	5483			
Cog1	12217	12270	11178	9914	9744	9521	9874	10346	11818			
Nme2	64	66	52	119	110	79	41	70	77			
Pold2	6389	6180	5759	6684	6544	6084	3933	4460	4724			
Gm20390	0	0	0	0	0	0	0	0	0			
Fam104a	2876	2947	2659	2813	2800	2663	1928	1989	2029			
Gm11693	0	0	0	0	1	1	0	0	0			
Myl7	0	0	0	0	2	0	0	0	0			
Nme1	2129	1987	1912	2667	2521	2312	1667	1715	2057			
D11Wsu47e	1000	1037	1025	1278	1243	1201	748	955	967			
Gck	56	42	49	62	59	71	65	76	95			
Cpsf4l	2	6	0	0	8	2	17	20	20			
Gm11967	0	0	0	0	0	0	0	0	0			
Cdc42ep4	2729	2703	2428	2712	2656	2354	2348	2723	2869			
Gm11736	2	2	2	0	0	0	0	0	0			
Ykt6	5651	5491	5351	7018	6380	6262	4465	4990	5485			
Camta2	1780	1650	1458	1725	1603	1538	1386	1329	1857			
Sdk2	18	6	13	16	22	26	26	58	29			
1700025D23Rik	0	0	0	0	0	0	0	0	0			
1700001J04Rik	0	0	0	0	0	0	0	0	0			
1700092K14Rik	0	2	0	0	0	0	0	0	0			
Gm11690	0	0	0	0	0	0	0	0	0			
Gm11691	0	0	0	0	0	0	0	0	0			
Gm11692	0	0	0	0	0	0	0	0	0			
4932435O22Rik	22	28	16	23	12	24	20	25	39			
Gm11689	0	0	0	0	0	0	0	0	0			
Rpl38	12355	12585	11221	13919	12368	12285	9814	10871	11567			
Inca1	23	33	25	36	46	20	20	32	35			
Ttyh2	1816	1905	1681	1817	1787	1744	1680	1646	1891			
Dnai2	263	234	228	198	182	191	137	149	182			
Kif19a	33	27	19	29	20	28	51	22	37			
Btbd17	2245	2351	2130	2432	2408	2190	3213	3526	3672			
Gpr142	0	0	0	0	0	8	2	3	0			
Gprc5c	4	0	4	7	12	2	18	10	18			
Cd300a	0	0	0	0	0	0	0	0	2			
Kif1c	3952	4046	3441	3294	3342	3194	3064	3325	3748			
Btf3-ps13	0	0	0	0	0	0	0	0	0			
Mir6925	0	0	0	0	0	0	0	0	0			
Gm12320	0	0	0	0	0	0	0	0	0			
Gm12318	0	0	0	0	0	0	0	0	0			
Zfp3	164	159	154	200	164	198	183	187	241			
Cd300lb	0	0	0	0	0	0	0	0	0			
Gm11699	0	0	0	0	0	0	0	0	0			
Scimp	0	0	0	0	0	0	0	0	0			
Cd300c	0	0	0	0	0	0	0	0	0			
Cd300ld	0	0	0	0	0	0	0	0	0			
Cd300c2	0	0	0	0	0	0	0	0	0			
Cd300ld2	0	0	0	0	0	0	0	0	0			
Cd300ld4	0	0	0	0	0	0	0	0	0			
Cd300ld5	0	0	0	0	0	0	0	0	0			
Cd300ld3	0	0	0	0	0	0	0	0	0			
Cd300e	0	0	0	0	0	0	0	0	0			
Camk2b	1870	1932	1734	1937	1801	1774	1270	1266	1592			
Rab37	172	179	136	156	148	148	173	203	207			
Nudcd3	4102	4199	3656	4573	4510	4366	2536	2984	3225			
Rps15a-ps6	143	144	103	119	132	152	130	143	156			
Gm11969	0	0	0	0	0	0	0	0	0			
A730071L15Rik	8	12	2	9	11	6	6	2	4			
Npc1l1	4	2	8	22	14	28	11	10	2			
Gm11401	0	0	0	0	0	0	0	2	0			
Cd300lf	0	0	0	0	0	0	0	0	0			
Ddx56	4464	4453	4146	5289	5148	4869	3303	3917	4021			
Slc9a3r1	4249	3894	3639	2816	2783	2897	3804	4131	4269			
Tmed4	4158	4322	3731	4314	3833	3549	3391	3627	3956			
5S_rRNA	0	0	0	0	0	0	0	0	0			
Nat9	507	451	407	440	469	434	371	412	438			
Tmem104	703	586	540	656	595	559	562	594	776			
Rabep1	5305	5485	4909	5215	4935	4934	3744	4093	4876			
Grin2c	25	35	25	26	22	22	105	95	106			
Gm19967	0	0	0	0	3	0	0	0	4			
Rpl23a-ps2	0	0	0	1	2	1	0	0	1			
Gm12322	0	0	2	0	0	0	0	0	1			
Fdxr	2289	2073	1985	1860	1720	1615	1716	2138	2145			
Fads6	35	26	19	37	37	27	72	42	38			
Otop2	1	4	6	4	1	4	6	4	12			
Spag9	13798	13396	12093	11785	11299	11396	9525	10310	12408			
Ush1g	37	40	29	14	26	40	30	65	60			
Otop3	0	0	0	0	0	0	2	0	0			
Gm11518	11	6	10	8	12	2	10	1	2			
B230206L02Rik	36	49	44	28	31	31	46	69	63			
Tob1	4628	5369	4322	4958	4681	4367	4317	4436	5075			
Wfikkn2	431	502	435	481	459	490	476	495	574			
Gm21885	0	0	0	0	0	0	0	0	0			
Nup88	8774	8887	7886	8842	7945	8010	6999	7599	8473			
Ogdh	5042	4834	4298	4827	4879	4919	4027	4418	4819			
Hid1	1994	2172	1927	1876	2074	1979	2114	2269	2556			
Cdr2l	2690	2657	2579	2778	2716	2629	2397	2600	2797			
Rpain	1043	1147	1090	1367	1066	1066	939	974	1059			
Mrpl58	2212	2331	2223	2406	2082	2109	1724	1986	1900			
Ict1os	3	2	1	1	3	0	1	0	0			
Luc7l3	12793	11832	10813	10586	11791	11443	9388	9344	12148			
C1qbp	9381	9486	8491	9792	9233	9366	6928	7685	8671			
Atp5h	8928	9087	8221	10103	8579	8769	6086	6730	7316			
Ankrd40	5850	5941	5118	5523	5436	5450	4541	5087	5509			
Kctd2	1752	1897	1611	1796	1778	1702	1340	1595	1741			
Dhx33	6089	5654	5304	6316	6104	6011	4384	4311	5209			
Gm22297	2	1	2	1	0	0	0	2	3			
Trim80	4	9	0	5	6	1	7	4	2			
Mir3968	0	0	0	0	0	0	0	0	0			
Gm11695	0	0	2	0	0	0	0	0	0			
Slc16a5	0	2	0	0	0	0	4	4	4			
Zmiz2	7417	7085	6747	8614	8465	8423	6177	6822	7241			
Armc7	350	294	294	389	335	376	251	254	308			
Mir7651	2	0	0	1	3	3	1	1	4			
Derl2	2865	2979	2628	2805	2616	2508	2299	2307	2608			
Nt5c	2832	3002	2838	3460	3210	2922	2782	3044	3171			
Ppia	56190	58643	53159	64326	56137	55154	42439	44523	49585			
Gm11694	0	4	6	8	1	0	1	0	2			
Mis12	3886	3815	3369	4402	4123	4285	2791	3120	3351			
6330403K07Rik	59	44	42	60	90	50	140	192	279			
H2az2	7108	7604	7120	7608	6949	6996	5315	5898	6145			
Gm12321	0	0	0	0	0	0	0	0	0			
Jpt1	14239	14844	12823	15233	14589	13896	10411	11375	12371			
Gm15377	0	0	0	0	0	0	0	0	0			
Gm11970	3	1	0	2	0	2	1	0	2			
Gm11971	0	0	0	0	0	0	0	1	0			
Gm11972	0	0	0	0	0	0	0	0	0			
Purb	12680	12246	11081	11253	11854	10891	7882	8633	10337			
Gm22123	0	0	0	0	0	0	0	0	0			
Gm11973	32	15	27	22	18	16	10	21	9			
Nlrp1a	0	0	0	0	0	0	0	0	0			
Sumo2	9411	9173	8489	10538	9554	9490	6217	7239	7695			
Abcc3	0	0	0	2	0	0	0	0	1			
Nlrp1b	2	0	0	0	2	4	0	0	0			
Gm23266	0	0	0	0	0	0	0	0	0			
Nlrp1c-ps	0	0	0	0	0	1	0	0	0			
Gm23311	0	0	0	0	0	0	0	0	0			
Gm16013	0	0	0	0	0	0	0	0	0			
Myo1g	0	4	4	14	8	10	4	4	4			
9230020A06Rik	0	0	0	0	0	0	0	0	0			
Gm33351	0	0	0	0	0	0	0	0	0			
Gm12324	0	0	0	0	0	0	0	0	0			
Gm48818	0	0	0	0	0	0	0	0	0			
Gm12325	0	0	0	0	0	0	0	0	0			
Gm12326	2	0	0	0	0	0	0	0	0			
Snhg15	840	779	782	1165	817	884	779	819	938			
Snora9	0	0	0	0	0	0	0	0	0			
Gm24000	2	0	0	0	0	0	1	0	0			
Wscd1	3309	3466	3203	2799	2924	2743	2484	2804	2760			
Gm22927	0	0	0	0	0	0	0	0	0			
4930401O10Rik	0	0	0	0	0	0	0	0	0			
Gm23226	0	0	0	0	0	0	0	0	0			
Aipl1	46	10	26	24	26	42	23	18	22			
Pimreg	3491	3739	3463	3384	3300	3207	2314	2698	2869			
Ccm2	2294	2278	2202	2577	2385	2467	1631	1875	2037			
Gm11975	0	0	0	0	0	0	0	0	0			
Nacad	397	440	393	373	400	357	454	498	529			
Pitpnm3	4	4	2	10	12	12	12	6	20			
4933427D14Rik	12	21	16	26	15	16	8	12	16			
Txndc17	2108	2006	1899	2292	1964	2041	1441	1476	1727			
Med31	794	780	731	837	660	631	609	665	698			
4930563E22Rik	107	104	78	139	72	118	40	86	88			
Tbrg4	4452	4203	3909	4764	4734	4490	3620	3857	4377			
Gm24313	0	6	4	3	8	3	9	6	6			
Snora5c	2	0	0	3	5	0	1	1	1			
Wap	0	0	0	0	0	0	0	0	0			
Slc13a5	37	26	10	20	14	16	20	34	56			
Gm11978	0	0	0	0	0	0	0	0	0			
1700051A21Rik	0	0	0	0	0	0	0	0	0			
Ramp3	35	20	22	42	34	21	38	30	33			
5S_rRNA	0	0	0	0	0	0	0	0	0			
Gm11980	0	0	0	0	0	0	0	0	0			
Gm11981	0	0	0	0	0	0	0	0	0			
Gm11976	0	0	0	0	0	0	0	0	0			
Gm11977	0	2	0	0	3	5	0	0	0			
Gm11979	0	0	0	1	0	0	0	0	0			
Xaf1	13	10	6	6	6	18	38	38	66			
Fbxo39	0	0	0	0	0	0	0	0	0			
7SK	0	0	0	0	0	0	0	0	0			
Adcy1	2198	2435	2211	2263	2458	2428	1759	1790	2047			
Ccdc201	0	0	0	0	0	0	0	0	0			
Igfbp1	0	0	0	0	0	2	0	0	0			
Igfbp3	794	701	759	825	677	733	503	567	545			
Tekt1	0	0	0	4	0	2	2	0	2			
Mir6338	0	0	0	0	0	0	0	0	0			
Gm11986	0	0	0	0	0	0	0	0	0			
Gm27393	0	0	0	0	0	0	0	0	0			
Gm11987	0	0	0	0	0	0	0	0	0			
Gm11988	0	0	0	0	0	0	0	0	0			
Gm11989	0	0	0	0	0	0	0	0	2			
Smtnl2	16	14	18	8	10	40	30	28	34			
Ggt6	2	10	13	6	8	6	4	8	12			
Tns3	970	1026	863	794	820	811	709	831	1042			
Mybbp1a	26819	26317	23460	29033	28393	27919	22203	24494	26800			
Spns2	1074	985	960	1311	1170	1122	1462	1552	1862			
Gm11990	0	0	0	0	0	0	0	0	0			
Spns3	18	14	14	38	32	34	30	30	57			
Gm12712	1	3	4	3	3	6	5	3	3			
Pkd1l1	2	0	1	2	2	4	2	4	15			
Gm11991	0	0	0	0	0	0	0	0	0			
Ube2g1	4682	4815	3865	4437	3921	3924	3449	3680	4246			
Gm24143	0	0	0	0	0	0	0	0	0			
Hus1	1431	1372	1251	1560	1407	1453	1085	1061	1454			
Ankfy1	6264	6091	5370	6094	6097	5938	4952	5488	6009			
Sun3	0	0	0	0	0	1	0	0	0			
Gm11992	2	12	4	4	4	10	10	8	2			
Cyb5d2	381	380	278	330	323	262	227	269	336			
Upp1	28	36	30	40	36	14	44	49	63			
Gm11993	4	5	2	6	5	9	7	2	4			
Abca13	5	0	0	0	2	0	2	1	4			
Gm36954	0	0	0	0	0	0	13	18	18			
Eif3s6-ps1	6	7	5	0	5	0	0	5	8			
Gm11996	0	0	0	0	0	0	0	0	0			
Gm11997	0	0	0	0	0	0	0	0	0			
Vwc2	0	0	0	0	0	0	2	0	1			
5S_rRNA	0	0	0	0	0	0	0	0	0			
Zzef1	2427	2452	2354	2448	2523	2442	1787	2081	2443			
Zpbp	0	0	0	0	2	0	0	0	0			
Gm12598	0	0	0	0	0	0	0	0	1			
Gm26458	0	0	0	0	0	0	0	0	0			
Gm12599	0	2	0	0	0	0	2	0	0			
7SK	0	0	0	0	0	0	0	0	0			
Gm6733	8	0	0	10	8	13	4	4	4			
Spata48	0	0	0	0	0	0	0	1	0			
Gm26121	0	2	0	0	0	0	0	0	0			
Gm11998	0	0	0	0	0	0	0	0	0			
4930512M02Rik	0	0	1	0	0	0	0	0	0			
Gm11999	0	0	0	0	0	0	0	0	0			
Ikzf1	0	0	0	0	0	2	2	0	0			
Gm12000	0	0	0	0	0	0	0	0	0			
Fignl1	4051	4012	3637	4302	3787	4055	2355	2655	3046			
Ddc	8	12	4	6	5	8	13	16	21			
1700042O10Rik	0	0	0	0	0	0	0	0	0			
Gm25058	0	0	0	0	0	0	0	0	0			
Atp2a3	16	10	2	26	22	41	109	112	108			
Cacna1g	18	12	19	36	44	16	34	34	28			
P2rx1	0	2	0	0	2	2	12	10	10			
4732414G09Rik	0	0	4	4	2	4	2	2	0			
Grb10	52	60	48	112	91	78	69	78	78			
Gm24036	0	0	0	0	0	0	0	0	0			
Gm12001	0	0	0	0	0	0	0	0	0			
Camkk1	225	236	238	217	232	238	282	311	337			
Spata20	0	0	0	2	0	0	0	1	0			
Epn3	0	4	0	0	2	0	8	8	6			
Ncbp3	3104	3004	2850	3442	3137	3195	3073	3312	3806			
Mycbpap	0	8	2	4	4	6	2	8	0			
Rsad1	574	546	595	686	706	697	458	515	553			
Itgae	76	140	107	99	98	96	103	122	144			
Acsf2	549	649	521	516	479	523	504	612	678			
Haspin	1669	1685	1494	2020	2018	1902	1166	1267	1464			
Chad	0	0	0	0	0	0	0	0	0			
Gm11540	0	0	0	0	0	0	0	0	0			
Lrrc59	17544	16964	15819	20479	20136	18632	13316	14327	15677			
P2rx5	19	18	16	36	20	34	37	19	33			
Eme1	1707	1801	1624	1806	1811	1783	1353	1349	1630			
Emc6	2615	2742	2551	3110	2820	2661	2201	2371	2403			
Mrpl27	1684	1783	1675	2319	2099	2113	1477	1549	1759			
Tax1bp3	537	477	441	454	443	522	422	475	594			
Cobl	0	0	0	2	0	2	0	0	2			
Gm12002	0	0	0	0	0	0	0	0	0			
Gm22156	0	0	0	0	0	0	0	0	0			
Gm22789	0	0	0	0	0	0	0	0	0			
Gm12003	0	0	0	0	3	1	2	2	0			
Xylt2	3117	3028	2922	3334	3207	2901	2287	2450	2666			
Gm12004	0	0	0	0	0	0	0	0	1			
4930554G24Rik	0	0	0	0	0	0	0	0	0			
Gm12005	1	0	1	0	0	0	0	5	3			
Gm12006	0	0	0	0	0	0	0	0	0			
Gm11542	57	28	41	47	37	52	15	17	20			
1700046C09Rik	0	0	0	0	0	0	0	0	0			
Pom121l12	0	0	0	0	0	0	0	0	0			
Gm11541	546	563	501	671	658	666	379	404	439			
Gm12007	0	0	0	0	0	0	0	0	0			
Gm12008	0	0	0	0	0	0	0	0	0			
Gm12009	2	4	3	7	4	3	2	0	3			
Cdc34b	0	10	10	8	8	2	3	8	10			
Gm24707	0	0	0	0	0	0	0	0	0			
Gm11545	0	0	0	0	0	0	0	0	0			
Gm25490	0	0	0	0	0	0	0	0	0			
Gm12010	0	0	0	0	0	0	0	0	0			
Gm37319	0	0	0	0	0	0	0	0	0			
Gm12011	0	0	0	0	0	0	1	1	2			
Ctns	612	498	450	760	748	660	529	581	629			
Tmem92	2	0	0	2	0	2	0	2	0			
Vstm2a	0	0	0	2	0	0	0	0	0			
Gm11546	0	0	0	0	0	0	0	0	0			
Shpk	36	50	29	56	65	63	46	42	37			
AA623943	0	0	0	0	0	0	0	0	0			
Gm11543	0	2	0	0	0	0	0	0	0			
Gm12012	0	0	0	0	0	0	0	0	0			
Gm11544	0	0	0	0	0	0	1	0	0			
A430060F13Rik	0	0	0	0	0	0	0	0	0			
Gm16021	0	0	0	0	0	1	0	0	0			
Gm22456	0	0	0	0	0	0	0	0	0			
Sec61g	3151	3448	3178	4493	3370	3417	2413	2559	3172			
Akt2-ps	22	26	10	22	42	29	16	21	18			
Gm12663	7	6	0	0	6	4	5	4	9			
Gm12664	2	0	0	3	0	2	0	0	0			
Gm25698	2	1	0	9	2	2	2	4	8			
Col1a1	15	23	10	18	18	14	96	107	126			
Y_RNA	0	0	0	0	0	0	0	0	0			
Trpv1	0	6	0	4	2	0	2	2	4			
Egfr	3038	3061	2504	2392	2634	2679	2184	2464	2861			
Egfros	0	2	0	0	0	0	4	0	0			
Trpv3	0	0	0	0	2	0	2	0	0			
Eldr	689	715	633	631	681	600	324	343	476			
Sgca	208	206	208	115	150	149	109	121	187			
Fbxo48	473	475	389	402	325	389	198	269	327			
H1f9	0	0	0	0	2	0	0	0	0			
Aspa	0	2	0	0	0	0	0	0	0			
Gm49340	0	0	0	0	0	0	0	0	0			
Spata22	0	0	0	0	0	0	0	0	0			
Olfr20	0	0	0	0	0	0	0	0	0			
Plek	88	39	51	102	74	92	48	83	75			
Ppp1r9b	13354	13703	12457	11186	10966	10796	9267	10875	11471			
Gm12014	0	0	0	0	0	0	0	0	0			
Olfr376	0	0	0	0	0	0	0	0	0			
Olfr377-ps1	0	0	0	0	0	0	0	0	0			
Gm17811	0	0	0	0	0	0	0	0	0			
Cnrip1	686	669	682	781	702	750	606	734	730			
Gm12013	0	1	4	0	2	3	0	0	2			
Olfr1	0	0	0	0	0	0	0	0	0			
Olfr75-ps1	0	0	0	0	0	0	0	0	0			
Gm44922	0	0	0	0	0	0	0	0	0			
Olfr378	0	0	0	0	0	0	0	0	0			
Ppp3r1	5120	4795	4393	5130	4573	4760	3653	3943	4588			
Samd14	4596	4680	3969	4970	4846	4582	3364	3664	4037			
Olfr379-ps1	0	0	0	0	0	0	0	0	0			
Olfr380	0	0	0	0	0	0	0	0	0			
Gm44923	0	0	0	0	0	0	0	0	0			
Olfr381	0	0	0	0	0	0	0	0	0			
Olfr382	0	0	0	0	0	0	0	0	0			
Wdr92	994	995	1010	1150	1050	1085	679	835	943			
Olfr383-ps1	0	0	0	0	0	0	0	0	0			
Olfr385	0	0	0	0	0	0	0	0	0			
Olfr384	0	0	0	0	0	0	0	0	0			
Gm12327	0	0	0	0	0	0	0	0	0			
Pdk2	1707	1924	1556	1698	1628	1761	1142	1292	1494			
Olfr387-ps1	0	0	0	0	0	0	0	0	0			
Zfp735	0	0	0	0	0	0	0	0	0			
Gm11513	2	0	1	0	0	0	2	1	0			
Gm44665	0	0	0	0	0	0	0	0	0			
Pno1	2453	2565	2318	3292	2968	2848	1886	1901	2127			
Olfr388-ps1	0	0	0	0	0	0	0	0	1			
Gm22381	0	0	0	0	0	0	0	0	0			
Gm12328	2	1	1	0	5	4	5	1	1			
Olfr389	0	0	0	0	0	0	0	0	0			
Olfr390	0	0	0	0	0	0	0	0	0			
C1d	2663	2604	2365	2895	2503	2444	1918	1969	2120			
Olfr391	0	0	0	0	0	0	0	0	0			
Gm12015	2	0	0	0	0	0	0	0	0			
7SK	0	0	0	0	0	0	0	0	0			
Gm12016	0	0	0	0	0	0	0	0	0			
Olfr392	0	0	0	0	0	0	0	0	0			
Gm12329	0	0	0	0	0	0	0	0	0			
Olfr393	0	0	0	0	0	0	0	0	0			
Gm44638	0	0	0	0	0	0	0	0	0			
Etaa1	3597	3753	3142	3705	3517	3423	2084	2575	2978			
Olfr394	0	0	0	0	0	0	0	0	0			
Gm44575	0	0	0	0	0	0	0	0	0			
Etaa1os	80	85	58	92	98	94	33	51	87			
Olfr395	0	0	0	0	0	0	0	0	0			
Gm12017	0	0	0	0	2	0	0	0	0			
Gm12018	3	4	8	6	9	1	4	6	6			
Olfr396-ps1	0	0	0	0	0	0	0	0	0			
Gm12019	0	0	0	0	0	0	0	0	0			
Gm12020	13	13	14	12	11	12	14	7	27			
Gm37869	0	0	0	0	0	0	0	0	0			
Olfr23	0	0	0	0	0	0	0	0	0			
Gm12022	0	0	0	4	0	2	15	19	16			
Gm12021	0	4	0	0	2	0	0	2	1			
Olfr22-ps1	0	0	0	0	0	0	0	0	0			
Gm12024	0	1	0	0	0	0	0	0	1			
Gm12023	0	2	2	0	0	1	0	0	0			
Gm23093	0	0	0	0	0	0	0	0	0			
Olfr397	0	0	0	0	0	0	0	0	0			
Gm28401	2	0	0	1	4	0	1	0	3			
Gm23021	0	0	0	0	0	0	0	0	0			
Olfr398	0	0	0	0	0	0	0	0	0			
8430419K02Rik	315	320	319	437	387	381	160	165	198			
Olfr139	0	0	0	0	2	0	0	0	0			
Olfr399	0	0	0	0	0	0	0	0	0			
Zfp616	0	0	0	0	0	0	0	0	0			
Gm12331	2	0	0	2	0	0	0	1	0			
Olfr400-ps1	0	0	0	0	0	0	0	0	0			
Olfr401	0	0	0	0	0	0	0	0	0			
Olfr402	0	0	0	0	0	0	0	0	0			
Olfr403	0	0	0	0	0	0	0	0	0			
Olfr43	0	0	0	0	0	0	8	0	2			
Olfr404-ps1	0	0	0	0	0	0	0	0	0			
Olfr405-ps1	0	0	0	0	0	0	0	0	0			
Olfr406	0	0	0	0	0	0	0	0	0			
Olfr407-ps1	0	0	0	0	0	0	0	0	0			
Olfr59	0	0	0	0	0	0	0	0	0			
Olfr408-ps1	0	0	0	0	0	0	0	0	0			
Olfr409-ps1	0	0	0	0	0	0	0	0	0			
n-R5s71	0	0	0	0	0	0	0	0	0			
Gm12332	0	0	0	0	0	0	0	0	0			
Olfr410	0	0	0	0	0	0	0	0	0			
Olfr411	0	0	0	0	0	0	0	0	0			
Itga3	218	199	210	207	216	270	254	336	365			
Olfr412	0	0	0	0	0	0	0	0	0			
Dlx3	4	20	4	4	18	14	16	4	12			
Dlx4	39	52	51	28	26	32	22	44	30			
Dlx4os	0	0	2	0	0	0	4	4	4			
Gm11514	1	0	0	1	0	0	0	0	0			
Gm11515	0	0	0	0	1	0	0	0	0			
Tac4	30	22	24	22	12	14	16	46	38			
Meis1	7479	7564	6435	6437	6236	5929	4405	4227	5413			
Gm37818	38	41	26	7	30	7	24	20	34			
2900018N21Rik	21	18	11	14	4	3	2	5	24			
2610001A08Rik	4	0	0	2	0	2	1	4	4			
Gm16140	78	72	55	116	105	81	70	57	87			
Gm16141	12	12	21	6	17	10	13	17	11			
4933406G16Rik	0	0	2	0	0	0	0	0	2			
Gm37439	0	0	0	0	0	0	0	0	0			
Rap1gap2	1203	1253	1077	907	920	861	934	1000	1155			
Gm12025	0	0	0	0	0	0	0	0	0			
Gm12026	0	0	0	0	0	0	2	0	0			
